Index,src,snk,sourceOtu,targetOtu,m_width,bandType,sourceDimColors,targetDimColors
270,872,863,5032,4593,24,0,:696-720:960-964,:696-720:960-964
241,872,863,5003,4564,24,0,:0-24:960-964,:0-24:960-964
1898,406,397,79187,78748,24,0,:408-432:960-964,:408-432:960-964
597,119,110,50128,49689,24,0,:864-888:960-964,:864-888:960-964
1686,1380,1350,21288,20849,24,0,:120-144:960-964,:120-144:960-964
37,812,803,1738,1298,24,0,:864-888:960-964,:864-888:960-964
570,119,110,50101,49662,24,0,:216-240:960-964,:216-240:960-964
226,862,853,4477,4038,24,0,:600-624:960-964,:600-624:960-964
673,1448,1443,18564,18125,24,0,:768-792:960-964,:768-792:960-964
96,832,823,2817,2378,24,0,:360-384:960-964,:360-384:960-964
1122,1403,1360,15783,15344,24,0,:24-48:960-964,:24-48:960-964
328,892,883,6110,5671,24,0,:168-192:960-964,:168-192:960-964
1895,406,397,79184,78745,24,0,:336-360:960-964,:336-360:960-964
1538,1681,1672,102304,101865,24,0,:408-432:960-964,:408-432:960-964
408,49,40,46249,45810,24,0,:168-192:960-964,:168-192:960-964
1263,1887,1876,33235,32796,24,0,:528-552:960-964,:528-552:960-964
1176,99,90,49007,48568,24,0,:360-384:960-964,:360-384:960-964
62,822,813,2273,1834,24,0,:504-528:960-964,:504-528:960-964
215,862,853,4466,4027,24,0,:336-360:960-964,:336-360:960-964
1344,1599,1351,20756,20317,24,0,:552-576:960-964,:552-576:960-964
1709,1380,1350,21311,20872,24,0,:672-696:960-964,:672-696:960-964
864,1781,1748,30485,30046,24,0,:552-576:960-964,:552-576:960-964
1486,1504,1370,17987,17548,24,0,:120-144:960-964,:120-144:960-964
1519,1504,1370,18020,17581,24,0,:912-936:960-964,:912-936:960-964
1146,1403,1360,15807,15368,24,0,:600-624:960-964,:600-624:960-964
631,129,120,50672,50233,24,0,:720-744:960-964,:720-744:960-964
644,1448,1443,18535,18096,24,0,:72-96:960-964,:72-96:960-964
852,1781,1748,30473,30034,24,0,:264-288:960-964,:264-288:960-964
1002,139,130,51193,50754,24,0,:24-48:960-964,:24-48:960-964
558,109,100,49579,49140,24,0,:888-912:960-964,:888-912:960-964
251,872,863,5013,4574,24,0,:240-264:960-964,:240-264:960-964
935,396,387,78634,78195,24,0,:336-360:960-964,:336-360:960-964
237,862,853,4488,4049,24,0,:864-888:960-964,:864-888:960-964
1775,39,30,45706,45267,24,0,:336-360:960-964,:336-360:960-964
679,1448,1443,18570,18131,24,0,:912-936:960-964,:912-936:960-964
1249,1887,1876,33221,32782,24,0,:192-216:960-964,:192-216:960-964
429,49,40,46270,45831,24,0,:672-696:960-964,:672-696:960-964
78,822,813,2289,1850,24,0,:888-912:960-964,:888-912:960-964
812,1092,1083,58683,58244,24,0,:264-288:960-964,:264-288:960-964
1111,89,80,48472,48033,24,0,:720-744:960-964,:720-744:960-964
1508,1504,1370,18009,17570,24,0,:648-672:960-964,:648-672:960-964
1628,149,140,51769,51330,24,0,:648-672:960-964,:648-672:960-964
1732,1172,1163,63084,62645,24,0,:264-288:960-964,:264-288:960-964
540,109,100,49561,49122,24,0,:456-480:960-964,:456-480:960-964
295,882,873,5567,5128,24,0,:336-360:960-964,:336-360:960-964
1494,1504,1370,17995,17556,24,0,:312-336:960-964,:312-336:960-964
1212,1477,1354,16893,16454,24,0,:264-288:960-964,:264-288:960-964
1716,1380,1350,21318,20879,24,0,:840-864:960-964,:840-864:960-964
1156,1403,1360,15817,15378,24,0,:840-864:960-964,:840-864:960-964
950,396,387,78649,78210,24,0,:696-720:960-964,:696-720:960-964
710,1082,1073,58151,57712,24,0,:696-720:960-964,:696-720:960-964
925,396,387,78624,78185,24,0,:96-120:960-964,:96-120:960-964
802,1092,1083,58673,58234,24,0,:24-48:960-964,:24-48:960-964
719,1082,1073,58160,57721,24,0,:912-936:960-964,:912-936:960-964
1477,348,339,76032,75593,24,0,:864-888:960-964,:864-888:960-964
119,832,823,2840,2401,24,0,:912-936:960-964,:912-936:960-964
1132,1403,1360,15793,15354,24,0,:264-288:960-964,:264-288:960-964
1903,406,397,79192,78753,24,0,:528-552:960-964,:528-552:960-964
746,1142,1133,61448,61008,24,0,:600-624:960-964,:600-624:960-964
955,396,387,78654,78215,24,0,:816-840:960-964,:816-840:960-964
1801,318,309,74345,73906,24,0,:0-24:960-964,:0-24:960-964
1424,29,20,45165,44726,24,0,:552-576:960-964,:552-576:960-964
1798,39,30,45729,45290,24,0,:888-912:960-964,:888-912:960-964
1571,1994,1982,37623,37184,24,0,:240-264:960-964,:240-264:960-964
1402,29,20,45143,44704,24,0,:24-48:960-964,:24-48:960-964
1414,29,20,45155,44716,24,0,:312-336:960-964,:312-336:960-964
413,49,40,46254,45815,24,0,:288-312:960-964,:288-312:960-964
1759,1172,1163,63111,62672,24,0,:912-936:960-964,:912-936:960-964
1883,406,397,79172,78733,24,0,:48-72:960-964,:48-72:960-964
72,822,813,2283,1844,24,0,:744-768:960-964,:744-768:960-964
1310,1112,1103,59801,59362,24,0,:696-720:960-964,:696-720:960-964
1097,89,80,48458,48019,24,0,:384-408:960-964,:384-408:960-964
1281,1112,1103,59772,59333,24,0,:0-24:960-964,:0-24:960-964
1573,1994,1982,37625,37186,24,0,:288-312:960-964,:288-312:960-964
13,812,803,1714,1274,24,0,:288-312:960-964,:288-312:960-964
54,822,813,2265,1826,24,0,:312-336:960-964,:312-336:960-964
1246,1887,1876,33218,32779,24,0,:120-144:960-964,:120-144:960-964
780,1564,1456,16351,15912,24,0,:456-480:960-964,:456-480:960-964
236,862,853,4487,4048,24,0,:840-864:960-964,:840-864:960-964
1491,1504,1370,17992,17553,24,0,:240-264:960-964,:240-264:960-964
1554,1681,1672,102320,101881,24,0,:792-816:960-964,:792-816:960-964
855,1781,1748,30476,30037,24,0,:336-360:960-964,:336-360:960-964
1189,99,90,49020,48581,24,0,:672-696:960-964,:672-696:960-964
1725,1172,1163,63077,62638,24,0,:96-120:960-964,:96-120:960-964
1164,99,90,48995,48556,24,0,:72-96:960-964,:72-96:960-964
1808,318,309,74352,73913,24,0,:168-192:960-964,:168-192:960-964
1618,149,140,51759,51320,24,0,:408-432:960-964,:408-432:960-964
1792,39,30,45723,45284,24,0,:744-768:960-964,:744-768:960-964
1294,1112,1103,59785,59346,24,0,:312-336:960-964,:312-336:960-964
1773,39,30,45704,45265,24,0,:288-312:960-964,:288-312:960-964
139,842,833,3370,2931,24,0,:432-456:960-964,:432-456:960-964
1239,1477,1354,16920,16481,24,0,:912-936:960-964,:912-936:960-964
694,1082,1073,58135,57696,24,0,:312-336:960-964,:312-336:960-964
1341,1599,1351,20753,20314,24,0,:480-504:960-964,:480-504:960-964
367,9,0,44048,43609,24,0,:144-168:960-964,:144-168:960-964
305,882,873,5577,5138,24,0,:576-600:960-964,:576-600:960-964
51,822,813,2262,1823,24,0,:240-264:960-964,:240-264:960-964
988,19,10,44619,44180,24,0,:648-672:960-964,:648-672:960-964
695,1082,1073,58136,57697,24,0,:336-360:960-964,:336-360:960-964
1606,149,140,51747,51308,24,0,:120-144:960-964,:120-144:960-964
923,396,387,78622,78183,24,0,:48-72:960-964,:48-72:960-964
739,1142,1133,61441,61001,24,0,:432-456:960-964,:432-456:960-964
405,49,40,46246,45807,24,0,:96-120:960-964,:96-120:960-964
161,852,843,3902,3463,24,0,:0-24:960-964,:0-24:960-964
1634,149,140,51775,51336,24,0,:792-816:960-964,:792-816:960-964
526,109,100,49547,49108,24,0,:120-144:960-964,:120-144:960-964
1643,386,379,78072,77759,24,0,:48-72:960-964,:48-72:960-964
1568,1994,1982,37620,37181,24,0,:168-192:960-964,:168-192:960-964
436,49,40,46277,45838,24,0,:840-864:960-964,:840-864:960-964
1352,1599,1351,20764,20325,24,0,:744-768:960-964,:744-768:960-964
1209,1477,1354,16890,16451,24,0,:192-216:960-964,:192-216:960-964
1431,29,20,45172,44733,24,0,:720-744:960-964,:720-744:960-964
1490,1504,1370,17991,17552,24,0,:216-240:960-964,:216-240:960-964
115,832,823,2836,2397,24,0,:816-840:960-964,:816-840:960-964
123,842,833,3354,2915,24,0,:48-72:960-964,:48-72:960-964
975,19,10,44606,44167,24,0,:336-360:960-964,:336-360:960-964
1901,406,397,79190,78751,24,0,:480-504:960-964,:480-504:960-964
1592,1994,1982,37644,37205,24,0,:744-768:960-964,:744-768:960-964
482,59,50,46793,46354,24,0,:24-48:960-964,:24-48:960-964
637,129,120,50678,50239,24,0,:864-888:960-964,:864-888:960-964
593,119,110,50124,49685,24,0,:768-792:960-964,:768-792:960-964
1220,1477,1354,16901,16462,24,0,:456-480:960-964,:456-480:960-964
153,842,833,3384,2945,24,0,:768-792:960-964,:768-792:960-964
636,129,120,50677,50238,24,0,:840-864:960-964,:840-864:960-964
468,69,60,47369,46930,24,0,:648-672:960-964,:648-672:960-964
1354,1599,1351,20766,20327,24,0,:792-816:960-964,:792-816:960-964
1243,1887,1876,33215,32776,24,0,:48-72:960-964,:48-72:960-964
179,852,843,3920,3481,24,0,:432-456:960-964,:432-456:960-964
544,109,100,49565,49126,24,0,:552-576:960-964,:552-576:960-964
1395,1162,1153,62557,62118,24,0,:816-840:960-964,:816-840:960-964
401,49,40,46242,45803,24,0,:0-24:960-964,:0-24:960-964
437,49,40,46278,45839,24,0,:864-888:960-964,:864-888:960-964
1711,1380,1350,21313,20874,24,0,:720-744:960-964,:720-744:960-964
1890,406,397,79179,78740,24,0,:216-240:960-964,:216-240:960-964
863,1781,1748,30484,30045,24,0,:528-552:960-964,:528-552:960-964
567,119,110,50098,49659,24,0,:144-168:960-964,:144-168:960-964
1782,39,30,45713,45274,24,0,:504-528:960-964,:504-528:960-964
1768,39,30,45699,45260,24,0,:168-192:960-964,:168-192:960-964
73,822,813,2284,1845,24,0,:768-792:960-964,:768-792:960-964
1394,1162,1153,62556,62117,24,0,:792-816:960-964,:792-816:960-964
986,19,10,44617,44178,24,0,:600-624:960-964,:600-624:960-964
394,9,0,44075,43636,24,0,:792-816:960-964,:792-816:960-964
1007,139,130,51198,50759,24,0,:144-168:960-964,:144-168:960-964
995,19,10,44626,44187,24,0,:816-840:960-964,:816-840:960-964
14,812,803,1715,1275,24,0,:312-336:960-964,:312-336:960-964
1805,318,309,74349,73910,24,0,:96-120:960-964,:96-120:960-964
716,1082,1073,58157,57718,24,0,:840-864:960-964,:840-864:960-964
65,822,813,2276,1837,24,0,:576-600:960-964,:576-600:960-964
507,59,50,46818,46379,24,0,:624-648:960-964,:624-648:960-964
165,852,843,3906,3467,24,0,:96-120:960-964,:96-120:960-964
513,59,50,46824,46385,24,0,:768-792:960-964,:768-792:960-964
1451,348,339,76006,75567,24,0,:240-264:960-964,:240-264:960-964
1093,89,80,48454,48015,24,0,:288-312:960-964,:288-312:960-964
1907,406,397,79196,78757,24,0,:624-648:960-964,:624-648:960-964
1675,386,379,78104,77791,24,0,:816-840:960-964,:816-840:960-964
1245,1887,1876,33217,32778,24,0,:96-120:960-964,:96-120:960-964
1602,149,140,51743,51304,24,0,:24-48:960-964,:24-48:960-964
1357,1599,1351,20769,20330,24,0,:864-888:960-964,:864-888:960-964
1853,1875,1823,32674,32235,24,0,:288-312:960-964,:288-312:960-964
712,1082,1073,58153,57714,24,0,:744-768:960-964,:744-768:960-964
352,892,883,6134,5695,24,0,:744-768:960-964,:744-768:960-964
442,69,60,47343,46904,24,0,:24-48:960-964,:24-48:960-964
655,1448,1443,18546,18107,24,0,:336-360:960-964,:336-360:960-964
27,812,803,1728,1288,24,0,:624-648:960-964,:624-648:960-964
91,832,823,2812,2373,24,0,:240-264:960-964,:240-264:960-964
1231,1477,1354,16912,16473,24,0,:720-744:960-964,:720-744:960-964
112,832,823,2833,2394,24,0,:744-768:960-964,:744-768:960-964
1238,1477,1354,16919,16480,24,0,:888-912:960-964,:888-912:960-964
1095,89,80,48456,48017,24,0,:336-360:960-964,:336-360:960-964
1440,29,20,45181,44742,24,0,:936-964,:936-964
1533,1681,1672,102299,101860,24,0,:288-312:960-964,:288-312:960-964
648,1448,1443,18539,18100,24,0,:168-192:960-964,:168-192:960-964
781,1564,1456,16352,15913,24,0,:480-504:960-964,:480-504:960-964
1880,1875,1823,32701,32262,24,0,:936-964,:936-964
1495,1504,1370,17996,17557,24,0,:336-360:960-964,:336-360:960-964
79,822,813,2290,1851,24,0,:912-936:960-964,:912-936:960-964
584,119,110,50115,49676,24,0,:552-576:960-964,:552-576:960-964
940,396,387,78639,78200,24,0,:456-480:960-964,:456-480:960-964
1182,99,90,49013,48574,24,0,:504-528:960-964,:504-528:960-964
17,812,803,1718,1278,24,0,:384-408:960-964,:384-408:960-964
1858,1875,1823,32679,32240,24,0,:408-432:960-964,:408-432:960-964
713,1082,1073,58154,57715,24,0,:768-792:960-964,:768-792:960-964
778,1564,1456,16349,15910,24,0,:408-432:960-964,:408-432:960-964
1356,1599,1351,20768,20329,24,0,:840-864:960-964,:840-864:960-964
1693,1380,1350,21295,20856,24,0,:288-312:960-964,:288-312:960-964
696,1082,1073,58137,57698,24,0,:360-384:960-964,:360-384:960-964
312,882,873,5584,5145,24,0,:744-768:960-964,:744-768:960-964
1607,149,140,51748,51309,24,0,:144-168:960-964,:144-168:960-964
714,1082,1073,58155,57716,24,0,:792-816:960-964,:792-816:960-964
1868,1875,1823,32689,32250,24,0,:648-672:960-964,:648-672:960-964
1435,29,20,45176,44737,24,0,:816-840:960-964,:816-840:960-964
1826,318,309,74370,73931,24,0,:600-624:960-964,:600-624:960-964
1137,1403,1360,15798,15359,24,0,:384-408:960-964,:384-408:960-964
1746,1172,1163,63098,62659,24,0,:600-624:960-964,:600-624:960-964
313,882,873,5585,5146,24,0,:768-792:960-964,:768-792:960-964
577,119,110,50108,49669,24,0,:384-408:960-964,:384-408:960-964
814,1092,1083,58685,58246,24,0,:312-336:960-964,:312-336:960-964
1589,1994,1982,37641,37202,24,0,:672-696:960-964,:672-696:960-964
1854,1875,1823,32675,32236,24,0,:312-336:960-964,:312-336:960-964
381,9,0,44062,43623,24,0,:480-504:960-964,:480-504:960-964
1487,1504,1370,17988,17549,24,0,:144-168:960-964,:144-168:960-964
512,59,50,46823,46384,24,0,:744-768:960-964,:744-768:960-964
38,812,803,1739,1299,24,0,:888-912:960-964,:888-912:960-964
1557,1681,1672,102323,101884,24,0,:864-888:960-964,:864-888:960-964
733,1142,1133,61435,60995,24,0,:288-312:960-964,:288-312:960-964
518,59,50,46829,46390,24,0,:888-912:960-964,:888-912:960-964
538,109,100,49559,49120,24,0,:408-432:960-964,:408-432:960-964
122,842,833,3353,2914,24,0,:24-48:960-964,:24-48:960-964
1563,1994,1982,37615,37176,24,0,:48-72:960-964,:48-72:960-964
168,852,843,3909,3470,24,0,:168-192:960-964,:168-192:960-964
77,822,813,2288,1849,24,0,:864-888:960-964,:864-888:960-964
1872,1875,1823,32693,32254,24,0,:744-768:960-964,:744-768:960-964
1560,1681,1672,102326,101887,24,0,:936-964,:936-964
371,9,0,44052,43613,24,0,:240-264:960-964,:240-264:960-964
1399,1162,1153,62561,62122,24,0,:912-936:960-964,:912-936:960-964
457,69,60,47358,46919,24,0,:384-408:960-964,:384-408:960-964
171,852,843,3912,3473,24,0,:240-264:960-964,:240-264:960-964
1633,149,140,51774,51335,24,0,:768-792:960-964,:768-792:960-964
1662,386,379,78091,77778,24,0,:504-528:960-964,:504-528:960-964
467,69,60,47368,46929,24,0,:624-648:960-964,:624-648:960-964
1191,99,90,49022,48583,24,0,:720-744:960-964,:720-744:960-964
1727,1172,1163,63079,62640,24,0,:144-168:960-964,:144-168:960-964
888,1122,1113,60329,59890,24,0,:168-192:960-964,:168-192:960-964
1812,318,309,74356,73917,24,0,:264-288:960-964,:264-288:960-964
403,49,40,46244,45805,24,0,:48-72:960-964,:48-72:960-964
162,852,843,3903,3464,24,0,:24-48:960-964,:24-48:960-964
652,1448,1443,18543,18104,24,0,:264-288:960-964,:264-288:960-964
762,1564,1456,16333,15894,24,0,:24-48:960-964,:24-48:960-964
641,1448,1443,18532,18093,24,0,:0-24:960-964,:0-24:960-964
1620,149,140,51761,51322,24,0,:456-480:960-964,:456-480:960-964
920,1122,1113,60361,59922,24,0,:936-964,:936-964
659,1448,1443,18550,18111,24,0,:432-456:960-964,:432-456:960-964
1691,1380,1350,21293,20854,24,0,:240-264:960-964,:240-264:960-964
90,832,823,2811,2372,24,0,:216-240:960-964,:216-240:960-964
35,812,803,1736,1296,24,0,:816-840:960-964,:816-840:960-964
785,1564,1456,16356,15917,24,0,:576-600:960-964,:576-600:960-964
361,9,0,44042,43603,24,0,:0-24:960-964,:0-24:960-964
1128,1403,1360,15789,15350,24,0,:168-192:960-964,:168-192:960-964
1074,79,70,47925,47486,24,0,:792-816:960-964,:792-816:960-964
1569,1994,1982,37621,37182,24,0,:192-216:960-964,:192-216:960-964
489,59,50,46800,46361,24,0,:192-216:960-964,:192-216:960-964
3,812,803,1704,1264,24,0,:48-72:960-964,:48-72:960-964
55,822,813,2266,1827,24,0,:336-360:960-964,:336-360:960-964
1653,386,379,78082,77769,24,0,:288-312:960-964,:288-312:960-964
12,812,803,1713,1273,24,0,:264-288:960-964,:264-288:960-964
619,129,120,50660,50221,24,0,:432-456:960-964,:432-456:960-964
704,1082,1073,58145,57706,24,0,:552-576:960-964,:552-576:960-964
178,852,843,3919,3480,24,0,:408-432:960-964,:408-432:960-964
1178,99,90,49009,48570,24,0,:408-432:960-964,:408-432:960-964
730,1142,1133,61432,60992,24,0,:216-240:960-964,:216-240:960-964
1698,1380,1350,21300,20861,24,0,:408-432:960-964,:408-432:960-964
1754,1172,1163,63106,62667,24,0,:792-816:960-964,:792-816:960-964
1060,79,70,47911,47472,24,0,:456-480:960-964,:456-480:960-964
396,9,0,44077,43638,24,0,:840-864:960-964,:840-864:960-964
1594,1994,1982,37646,37207,24,0,:792-816:960-964,:792-816:960-964
1232,1477,1354,16913,16474,24,0,:744-768:960-964,:744-768:960-964
1860,1875,1823,32681,32242,24,0,:456-480:960-964,:456-480:960-964
1882,406,397,79171,78732,24,0,:24-48:960-964,:24-48:960-964
1150,1403,1360,15811,15372,24,0,:696-720:960-964,:696-720:960-964
427,49,40,46268,45829,24,0,:624-648:960-964,:624-648:960-964
767,1564,1456,16338,15899,24,0,:144-168:960-964,:144-168:960-964
1304,1112,1103,59795,59356,24,0,:552-576:960-964,:552-576:960-964
1303,1112,1103,59794,59355,24,0,:528-552:960-964,:528-552:960-964
914,1122,1113,60355,59916,24,0,:792-816:960-964,:792-816:960-964
1388,1162,1153,62550,62111,24,0,:648-672:960-964,:648-672:960-964
790,1564,1456,16361,15922,24,0,:696-720:960-964,:696-720:960-964
1026,139,130,51217,50778,24,0,:600-624:960-964,:600-624:960-964
155,842,833,3386,2947,24,0,:816-840:960-964,:816-840:960-964
11,812,803,1712,1272,24,0,:240-264:960-964,:240-264:960-964
1516,1504,1370,18017,17578,24,0,:840-864:960-964,:840-864:960-964
1264,1887,1876,33236,32797,24,0,:552-576:960-964,:552-576:960-964
228,862,853,4479,4040,24,0,:648-672:960-964,:648-672:960-964
883,1122,1113,60324,59885,24,0,:48-72:960-964,:48-72:960-964
997,19,10,44628,44189,24,0,:864-888:960-964,:864-888:960-964
557,109,100,49578,49139,24,0,:864-888:960-964,:864-888:960-964
791,1564,1456,16362,15923,24,0,:720-744:960-964,:720-744:960-964
1869,1875,1823,32690,32251,24,0,:672-696:960-964,:672-696:960-964
28,812,803,1729,1289,24,0,:648-672:960-964,:648-672:960-964
369,9,0,44050,43611,24,0,:192-216:960-964,:192-216:960-964
1857,1875,1823,32678,32239,24,0,:384-408:960-964,:384-408:960-964
1540,1681,1672,102306,101867,24,0,:456-480:960-964,:456-480:960-964
501,59,50,46812,46373,24,0,:480-504:960-964,:480-504:960-964
574,119,110,50105,49666,24,0,:312-336:960-964,:312-336:960-964
163,852,843,3904,3465,24,0,:48-72:960-964,:48-72:960-964
1661,386,379,78090,77777,24,0,:480-504:960-964,:480-504:960-964
630,129,120,50671,50232,24,0,:696-720:960-964,:696-720:960-964
1783,39,30,45714,45275,24,0,:528-552:960-964,:528-552:960-964
921,396,387,78620,78181,24,0,:0-24:960-964,:0-24:960-964
620,129,120,50661,50222,24,0,:456-480:960-964,:456-480:960-964
1674,386,379,78103,77790,24,0,:792-816:960-964,:792-816:960-964
22,812,803,1723,1283,24,0,:504-528:960-964,:504-528:960-964
1528,1681,1672,102294,101855,24,0,:168-192:960-964,:168-192:960-964
989,19,10,44620,44181,24,0,:672-696:960-964,:672-696:960-964
1001,139,130,51192,50753,24,0,:0-24:960-964,:0-24:960-964
1825,318,309,74369,73930,24,0,:576-600:960-964,:576-600:960-964
957,396,387,78656,78217,24,0,:864-888:960-964,:864-888:960-964
384,9,0,44065,43626,24,0,:552-576:960-964,:552-576:960-964
216,862,853,4467,4028,24,0,:360-384:960-964,:360-384:960-964
114,832,823,2835,2396,24,0,:792-816:960-964,:792-816:960-964
359,892,883,6141,5702,24,0,:912-936:960-964,:912-936:960-964
1778,39,30,45709,45270,24,0,:408-432:960-964,:408-432:960-964
370,9,0,44051,43612,24,0,:216-240:960-964,:216-240:960-964
192,852,843,3933,3494,24,0,:744-768:960-964,:744-768:960-964
1836,318,309,74380,73941,24,0,:840-864:960-964,:840-864:960-964
1385,1162,1153,62547,62108,24,0,:576-600:960-964,:576-600:960-964
1192,99,90,49023,48584,24,0,:744-768:960-964,:744-768:960-964
591,119,110,50122,49683,24,0,:720-744:960-964,:720-744:960-964
464,69,60,47365,46926,24,0,:552-576:960-964,:552-576:960-964
494,59,50,46805,46366,24,0,:312-336:960-964,:312-336:960-964
596,119,110,50127,49688,24,0,:840-864:960-964,:840-864:960-964
1373,1162,1153,62535,62096,24,0,:288-312:960-964,:288-312:960-964
246,872,863,5008,4569,24,0,:120-144:960-964,:120-144:960-964
329,892,883,6111,5672,24,0,:192-216:960-964,:192-216:960-964
454,69,60,47355,46916,24,0,:312-336:960-964,:312-336:960-964
948,396,387,78647,78208,24,0,:648-672:960-964,:648-672:960-964
16,812,803,1717,1277,24,0,:360-384:960-964,:360-384:960-964
42,822,813,2253,1814,24,0,:24-48:960-964,:24-48:960-964
1481,1504,1370,17982,17543,24,0,:0-24:960-964,:0-24:960-964
1755,1172,1163,63107,62668,24,0,:816-840:960-964,:816-840:960-964
632,129,120,50673,50234,24,0,:744-768:960-964,:744-768:960-964
1520,1504,1370,18021,17582,24,0,:936-964,:936-964
1155,1403,1360,15816,15377,24,0,:816-840:960-964,:816-840:960-964
515,59,50,46826,46387,24,0,:816-840:960-964,:816-840:960-964
249,872,863,5011,4572,24,0,:192-216:960-964,:192-216:960-964
409,49,40,46250,45811,24,0,:192-216:960-964,:192-216:960-964
555,109,100,49576,49137,24,0,:816-840:960-964,:816-840:960-964
1542,1681,1672,102308,101869,24,0,:504-528:960-964,:504-528:960-964
876,1781,1748,30497,30058,24,0,:840-864:960-964,:840-864:960-964
5,812,803,1706,1266,24,0,:96-120:960-964,:96-120:960-964
1201,1477,1354,16882,16443,24,0,:0-24:960-964,:0-24:960-964
731,1142,1133,61433,60993,24,0,:240-264:960-964,:240-264:960-964
