OMS,omsId,remoteOmsId,src,snk,cost,distance,ots,osnr,slice,colors,sorted_omsId,sorted_remoteOmsId
OMS,5473,5559,95,104,100001,100,1,0.000776,6250,:0-960,5473,5559
OMS,5486,5497,96,97,100001,100,1,0.000776,6250,:0-960,5486,5497
OMS,5481,5595,96,107,100001,100,1,0.000776,6250,,5481,5595
OMS,5482,5578,96,106,100001,100,1,0.000776,6250,,5482,5578
OMS,5483,5569,96,105,100001,100,1,0.000776,6250,:0-960,5483,5569
OMS,5496,5507,97,98,100001,100,1,0.000776,6250,:0-960,5496,5507
OMS,5491,5605,97,108,100001,100,1,0.000776,6250,,5491,5605
OMS,5492,5588,97,107,100001,100,1,0.000776,6250,,5492,5588
OMS,5493,5579,97,106,100001,100,1,0.000776,6250,:0-960,5493,5579
OMS,5506,5517,98,99,100001,100,1,0.000776,6250,:0-960,5506,5517
OMS,5501,5615,98,109,100001,100,1,0.000776,6250,,5501,5615
OMS,5502,5598,98,108,100001,100,1,0.000776,6250,,5502,5598
OMS,5503,5589,98,107,100001,100,1,0.000776,6250,:0-960,5503,5589
OMS,5509,2421,99,1351,1,100,1,0.000776,6250,:0-964,2421,5509
OMS,5512,5608,99,109,100001,100,1,0.000776,6250,,5512,5608
OMS,5513,5599,99,108,100001,100,1,0.000776,6250,:0-960,5513,5599
OMS,5526,5537,100,101,100001,100,1,0.000776,6250,:0-960,5526,5537
OMS,5521,5635,100,111,100001,100,1,0.000776,6250,,5521,5635
OMS,5522,5618,100,110,100001,100,1,0.000776,6250,:0-960,5522,5618
OMS,5536,5547,101,102,100001,100,1,0.000776,6250,:0-960,5536,5547
OMS,5531,5645,101,112,100001,100,1,0.000776,6250,,5531,5645
OMS,5532,5628,101,111,100001,100,1,0.000776,6250,,5532,5628
OMS,5533,5619,101,110,100001,100,1,0.000776,6250,:0-960,5533,5619
OMS,5546,5557,102,103,100001,100,1,0.000776,6250,:0-960,5546,5557
OMS,5541,5655,102,113,100001,100,1,0.000776,6250,,5541,5655
OMS,5542,5638,102,112,100001,100,1,0.000776,6250,,5542,5638
OMS,5543,5629,102,111,100001,100,1,0.000776,6250,:0-960,5543,5629
OMS,5556,5567,103,104,100001,100,1,0.000776,6250,:0-960,5556,5567
OMS,5551,5665,103,114,100001,100,1,0.000776,6250,,5551,5665
OMS,5552,5648,103,113,100001,100,1,0.000776,6250,,5552,5648
OMS,5553,5639,103,112,100001,100,1,0.000776,6250,:0-960,5553,5639
OMS,5566,5577,104,105,100001,100,1,0.000776,6250,:0-960,5566,5577
OMS,5561,5675,104,115,100001,100,1,0.000776,6250,,5561,5675
OMS,5562,5658,104,114,100001,100,1,0.000776,6250,,5562,5658
OMS,5563,5649,104,113,100001,100,1,0.000776,6250,:0-960,5563,5649
OMS,5576,5587,105,106,100001,100,1,0.000776,6250,:0-960,5576,5587
OMS,5571,5685,105,116,100001,100,1,0.000776,6250,,5571,5685
OMS,5572,5668,105,115,100001,100,1,0.000776,6250,,5572,5668
OMS,5573,5659,105,114,100001,100,1,0.000776,6250,:0-960,5573,5659
OMS,5586,5597,106,107,100001,100,1,0.000776,6250,:0-960,5586,5597
OMS,5581,5695,106,117,100001,100,1,0.000776,6250,,5581,5695
OMS,5582,5678,106,116,100001,100,1,0.000776,6250,,5582,5678
OMS,5583,5669,106,115,100001,100,1,0.000776,6250,:0-960,5583,5669
OMS,5596,5607,107,108,100001,100,1,0.000776,6250,:0-960,5596,5607
OMS,5591,5705,107,118,100001,100,1,0.000776,6250,,5591,5705
OMS,5592,5688,107,117,100001,100,1,0.000776,6250,,5592,5688
OMS,5593,5679,107,116,100001,100,1,0.000776,6250,:0-960,5593,5679
OMS,5606,5617,108,109,100001,100,1,0.000776,6250,:0-960,5606,5617
OMS,5601,5715,108,119,100001,100,1,0.000776,6250,,5601,5715
OMS,5602,5698,108,118,100001,100,1,0.000776,6250,,5602,5698
OMS,5603,5689,108,117,100001,100,1,0.000776,6250,:0-960,5603,5689
OMS,5609,2521,109,1350,1,100,1,0.000776,6250,:0-964,2521,5609
OMS,5612,5708,109,119,100001,100,1,0.000776,6250,,5612,5708
OMS,5613,5699,109,118,100001,100,1,0.000776,6250,:0-960,5613,5699
OMS,5626,5637,110,111,100001,100,1,0.000776,6250,:0-960,5626,5637
OMS,5621,5735,110,121,100001,100,1,0.000776,6250,,5621,5735
OMS,5622,5718,110,120,100001,100,1,0.000776,6250,:0-960,5622,5718
OMS,5636,5647,111,112,100001,100,1,0.000776,6250,:0-960,5636,5647
OMS,5631,5745,111,122,100001,100,1,0.000776,6250,,5631,5745
OMS,5632,5728,111,121,100001,100,1,0.000776,6250,,5632,5728
OMS,5633,5719,111,120,100001,100,1,0.000776,6250,:0-960,5633,5719
OMS,5646,5657,112,113,100001,100,1,0.000776,6250,:0-960,5646,5657
OMS,5641,5755,112,123,100001,100,1,0.000776,6250,,5641,5755
OMS,5642,5738,112,122,100001,100,1,0.000776,6250,,5642,5738
OMS,5643,5729,112,121,100001,100,1,0.000776,6250,:0-960,5643,5729
OMS,5656,5667,113,114,100001,100,1,0.000776,6250,:0-960,5656,5667
OMS,5651,5765,113,124,100001,100,1,0.000776,6250,,5651,5765
OMS,5652,5748,113,123,100001,100,1,0.000776,6250,,5652,5748
OMS,5653,5739,113,122,100001,100,1,0.000776,6250,:0-960,5653,5739
OMS,5666,5677,114,115,100001,100,1,0.000776,6250,:0-960,5666,5677
OMS,5661,5775,114,125,100001,100,1,0.000776,6250,,5661,5775
OMS,5662,5758,114,124,100001,100,1,0.000776,6250,,5662,5758
OMS,5663,5749,114,123,100001,100,1,0.000776,6250,:0-960,5663,5749
OMS,5676,5687,115,116,100001,100,1,0.000776,6250,:0-960,5676,5687
OMS,5671,5785,115,126,100001,100,1,0.000776,6250,,5671,5785
OMS,5672,5768,115,125,100001,100,1,0.000776,6250,,5672,5768
OMS,5673,5759,115,124,100001,100,1,0.000776,6250,:0-960,5673,5759
OMS,5686,5697,116,117,100001,100,1,0.000776,6250,:0-960,5686,5697
OMS,5681,5795,116,127,100001,100,1,0.000776,6250,,5681,5795
OMS,5682,5778,116,126,100001,100,1,0.000776,6250,,5682,5778
OMS,5683,5769,116,125,100001,100,1,0.000776,6250,:0-960,5683,5769
OMS,5696,5707,117,118,100001,100,1,0.000776,6250,:0-960,5696,5707
OMS,5691,5805,117,128,100001,100,1,0.000776,6250,,5691,5805
OMS,5692,5788,117,127,100001,100,1,0.000776,6250,,5692,5788
OMS,5693,5779,117,126,100001,100,1,0.000776,6250,:0-960,5693,5779
OMS,5706,5717,118,119,100001,100,1,0.000776,6250,:0-960,5706,5717
OMS,5701,5815,118,129,100001,100,1,0.000776,6250,,5701,5815
OMS,5702,5798,118,128,100001,100,1,0.000776,6250,,5702,5798
OMS,5703,5789,118,127,100001,100,1,0.000776,6250,:0-960,5703,5789
OMS,5709,2621,119,1344,1,100,1,0.000776,6250,:0-964,2621,5709
OMS,5712,5808,119,129,100001,100,1,0.000776,6250,,5712,5808
OMS,5713,5799,119,128,100001,100,1,0.000776,6250,:0-960,5713,5799
OMS,5726,5737,120,121,100001,100,1,0.000776,6250,:96-864,5726,5737
OMS,5721,5835,120,131,100001,100,1,0.000776,6250,,5721,5835
OMS,5722,5818,120,130,100001,100,1,0.000776,6250,:0-960,5722,5818
OMS,5736,5747,121,122,100001,100,1,0.000776,6250,:96-736,5736,5747
OMS,5731,5845,121,132,100001,100,1,0.000776,6250,,5731,5845
OMS,5732,5828,121,131,100001,100,1,0.000776,6250,,5732,5828
OMS,5733,5819,121,130,100001,100,1,0.000776,6250,:0-960,5733,5819
OMS,5746,5757,122,123,100001,100,1,0.000776,6250,:96-864,5746,5757
OMS,5741,5855,122,133,100001,100,1,0.000776,6250,,5741,5855
OMS,5742,5838,122,132,100001,100,1,0.000776,6250,,5742,5838
OMS,5743,5829,122,131,100001,100,1,0.000776,6250,:0-960,5743,5829
OMS,5756,5767,123,124,100001,100,1,0.000776,6250,:96-864,5756,5767
OMS,5751,5865,123,134,100001,100,1,0.000776,6250,,5751,5865
OMS,5752,5848,123,133,100001,100,1,0.000776,6250,,5752,5848
OMS,5753,5839,123,132,100001,100,1,0.000776,6250,:0-960,5753,5839
OMS,5766,5777,124,125,100001,100,1,0.000776,6250,:96-864,5766,5777
OMS,5761,5875,124,135,100001,100,1,0.000776,6250,,5761,5875
OMS,5762,5858,124,134,100001,100,1,0.000776,6250,,5762,5858
OMS,5763,5849,124,133,100001,100,1,0.000776,6250,:0-960,5763,5849
OMS,5776,5787,125,126,100001,100,1,0.000776,6250,:96-736,5776,5787
OMS,5771,5885,125,136,100001,100,1,0.000776,6250,,5771,5885
OMS,5772,5868,125,135,100001,100,1,0.000776,6250,,5772,5868
OMS,5773,5859,125,134,100001,100,1,0.000776,6250,:0-960,5773,5859
OMS,5786,5797,126,127,100001,100,1,0.000776,6250,:96-864,5786,5797
OMS,5781,5895,126,137,100001,100,1,0.000776,6250,,5781,5895
OMS,5782,5878,126,136,100001,100,1,0.000776,6250,,5782,5878
OMS,5783,5869,126,135,100001,100,1,0.000776,6250,:0-960,5783,5869
OMS,5796,5807,127,128,100001,100,1,0.000776,6250,:96-736,5796,5807
OMS,5791,5905,127,138,100001,100,1,0.000776,6250,,5791,5905
OMS,5792,5888,127,137,100001,100,1,0.000776,6250,,5792,5888
OMS,5793,5879,127,136,100001,100,1,0.000776,6250,:0-960,5793,5879
OMS,5806,5817,128,129,100001,100,1,0.000776,6250,:96-864,5806,5817
OMS,5801,5915,128,139,100001,100,1,0.000776,6250,,5801,5915
OMS,5802,5898,128,138,100001,100,1,0.000776,6250,,5802,5898
OMS,5803,5889,128,137,100001,100,1,0.000776,6250,:0-960,5803,5889
OMS,5809,2721,129,1364,1,100,1,0.000776,6250,:0-964,2721,5809
OMS,5812,5908,129,139,100001,100,1,0.000776,6250,,5812,5908
OMS,5813,5899,129,138,100001,100,1,0.000776,6250,:0-960,5813,5899
OMS,5826,5837,130,131,100001,100,1,0.000776,6250,:96-736,5826,5837
OMS,5821,5935,130,141,100001,100,1,0.000776,6250,,5821,5935
OMS,5822,5918,130,140,100001,100,1,0.000776,6250,:0-960,5822,5918
OMS,5836,5847,131,132,100001,100,1,0.000776,6250,:96-864,5836,5847
OMS,5831,5945,131,142,100001,100,1,0.000776,6250,,5831,5945
OMS,5832,5928,131,141,100001,100,1,0.000776,6250,,5832,5928
OMS,5833,5919,131,140,100001,100,1,0.000776,6250,:0-960,5833,5919
OMS,5846,5857,132,133,100001,100,1,0.000776,6250,:0-960,5846,5857
OMS,5841,5955,132,143,100001,100,1,0.000776,6250,,5841,5955
OMS,5842,5938,132,142,100001,100,1,0.000776,6250,,5842,5938
OMS,5843,5929,132,141,100001,100,1,0.000776,6250,:0-960,5843,5929
OMS,5856,5867,133,134,100001,100,1,0.000776,6250,:0-960,5856,5867
OMS,5851,5965,133,144,100001,100,1,0.000776,6250,,5851,5965
OMS,5852,5948,133,143,100001,100,1,0.000776,6250,,5852,5948
OMS,5853,5939,133,142,100001,100,1,0.000776,6250,:0-960,5853,5939
OMS,5866,5877,134,135,100001,100,1,0.000776,6250,:96-864,5866,5877
OMS,5861,5975,134,145,100001,100,1,0.000776,6250,,5861,5975
OMS,5862,5958,134,144,100001,100,1,0.000776,6250,,5862,5958
OMS,5863,5949,134,143,100001,100,1,0.000776,6250,:0-960,5863,5949
OMS,5876,5887,135,136,100001,100,1,0.000776,6250,:96-864,5876,5887
OMS,5871,5985,135,146,100001,100,1,0.000776,6250,,5871,5985
OMS,5872,5968,135,145,100001,100,1,0.000776,6250,,5872,5968
OMS,5873,5959,135,144,100001,100,1,0.000776,6250,:0-960,5873,5959
OMS,5886,5897,136,137,100001,100,1,0.000776,6250,:96-736,5886,5897
OMS,5881,5995,136,147,100001,100,1,0.000776,6250,,5881,5995
OMS,5882,5978,136,146,100001,100,1,0.000776,6250,,5882,5978
OMS,5883,5969,136,145,100001,100,1,0.000776,6250,:0-960,5883,5969
OMS,5896,5907,137,138,100001,100,1,0.000776,6250,:96-864,5896,5907
OMS,5891,6005,137,148,100001,100,1,0.000776,6250,,5891,6005
OMS,5892,5988,137,147,100001,100,1,0.000776,6250,,5892,5988
OMS,5893,5979,137,146,100001,100,1,0.000776,6250,:0-960,5893,5979
OMS,5906,5917,138,139,100001,100,1,0.000776,6250,:0-960,5906,5917
OMS,5901,6015,138,149,100001,100,1,0.000776,6250,,5901,6015
OMS,5902,5998,138,148,100001,100,1,0.000776,6250,,5902,5998
OMS,5903,5989,138,147,100001,100,1,0.000776,6250,:0-960,5903,5989
OMS,5909,2821,139,1423,1,100,1,0.000776,6250,:0-964,2821,5909
OMS,5912,6008,139,149,100001,100,1,0.000776,6250,,5912,6008
OMS,5913,5999,139,148,100001,100,1,0.000776,6250,:0-960,5913,5999
OMS,5926,5937,140,141,100001,100,1,0.000776,6250,:96-736,5926,5937
OMS,5936,5947,141,142,100001,100,1,0.000776,6250,:96-864,5936,5947
OMS,5946,5957,142,143,100001,100,1,0.000776,6250,:0-960,5946,5957
OMS,5956,5967,143,144,100001,100,1,0.000776,6250,:96-736,5956,5967
OMS,5966,5977,144,145,100001,100,1,0.000776,6250,:96-736,5966,5977
OMS,5976,5987,145,146,100001,100,1,0.000776,6250,:96-736,5976,5987
OMS,5986,5997,146,147,100001,100,1,0.000776,6250,:96-736,5986,5997
OMS,5996,6007,147,148,100001,100,1,0.000776,6250,:96-864,5996,6007
OMS,6006,6017,148,149,100001,100,1,0.000776,6250,:96-736,6006,6017
OMS,6009,2921,149,1437,100001,100,1,0.000776,6250,:0-960,2921,6009
OMS,6010,108,149,812,100001,100,1,0.000776,6250,:0-24,108,6010
OMS,7527,3112,270,1747,1,100,1,0.000776,6250,:0-964,3112,7527
OMS,7526,7537,270,271,100001,100,1,0.000776,6250,:0-960,7526,7537
OMS,7518,7420,270,1213,1,100,1,0.000776,6250,:960-964,7420,7518
OMS,7521,7635,270,281,100001,100,1,0.000776,6250,:0-960,7521,7635
OMS,7522,7618,270,280,100001,100,1,0.000776,6250,:0-960,7522,7618
OMS,7536,7547,271,272,100001,100,1,0.000776,6250,:0-960,7536,7547
OMS,7528,7430,271,1214,1,100,1,0.000776,6250,:960-964,7430,7528
OMS,7531,7645,271,282,100001,100,1,0.000776,6250,:0-960,7531,7645
OMS,7532,7628,271,281,100001,100,1,0.000776,6250,:0-960,7532,7628
OMS,7533,7619,271,280,100001,100,1,0.000776,6250,:0-960,7533,7619
OMS,7546,7557,272,273,100001,100,1,0.000776,6250,:0-960,7546,7557
OMS,7538,7440,272,1215,1,100,1,0.000776,6250,:960-964,7440,7538
OMS,7541,7655,272,283,100001,100,1,0.000776,6250,:0-960,7541,7655
OMS,7542,7638,272,282,100001,100,1,0.000776,6250,:0-960,7542,7638
OMS,7543,7629,272,281,100001,100,1,0.000776,6250,:0-960,7543,7629
OMS,7556,7567,273,274,100001,100,1,0.000776,6250,:0-960,7556,7567
OMS,7548,7450,273,1216,1,100,1,0.000776,6250,:960-964,7450,7548
OMS,7551,7665,273,284,100001,100,1,0.000776,6250,:0-960,7551,7665
OMS,7552,7648,273,283,100001,100,1,0.000776,6250,:0-960,7552,7648
OMS,7553,7639,273,282,100001,100,1,0.000776,6250,:0-960,7553,7639
OMS,7566,7577,274,275,100001,100,1,0.000776,6250,:0-960,7566,7577
OMS,7558,7460,274,1217,1,100,1,0.000776,6250,:960-964,7460,7558
OMS,7561,7675,274,285,100001,100,1,0.000776,6250,:0-960,7561,7675
OMS,7562,7658,274,284,100001,100,1,0.000776,6250,:0-960,7562,7658
OMS,7563,7649,274,283,100001,100,1,0.000776,6250,:0-960,7563,7649
OMS,7576,7587,275,276,100001,100,1,0.000776,6250,:0-960,7576,7587
OMS,7568,7470,275,1218,1,100,1,0.000776,6250,:960-964,7470,7568
OMS,7571,7685,275,286,100001,100,1,0.000776,6250,:0-960,7571,7685
OMS,7572,7668,275,285,100001,100,1,0.000776,6250,:0-960,7572,7668
OMS,7573,7659,275,284,100001,100,1,0.000776,6250,:0-960,7573,7659
OMS,7586,7597,276,277,100001,100,1,0.000776,6250,:0-960,7586,7597
OMS,7578,7480,276,1219,1,100,1,0.000776,6250,:960-964,7480,7578
OMS,7581,7695,276,287,100001,100,1,0.000776,6250,:0-960,7581,7695
OMS,7582,7678,276,286,100001,100,1,0.000776,6250,:0-960,7582,7678
OMS,7583,7669,276,285,100001,100,1,0.000776,6250,:0-960,7583,7669
OMS,7596,7607,277,278,100001,100,1,0.000776,6250,:0-960,7596,7607
OMS,7588,7490,277,1220,1,100,1,0.000776,6250,:960-964,7490,7588
OMS,7591,7705,277,288,100001,100,1,0.000776,6250,:0-960,7591,7705
OMS,7592,7688,277,287,100001,100,1,0.000776,6250,:0-960,7592,7688
OMS,7593,7679,277,286,100001,100,1,0.000776,6250,:0-960,7593,7679
OMS,7606,7617,278,279,100001,100,1,0.000776,6250,:0-960,7606,7617
OMS,7598,7500,278,1221,1,100,1,0.000776,6250,:960-964,7500,7598
OMS,7601,7715,278,289,100001,100,1,0.000776,6250,:0-960,7601,7715
OMS,7602,7698,278,288,100001,100,1,0.000776,6250,:0-960,7602,7698
OMS,7603,7689,278,287,100001,100,1,0.000776,6250,:0-960,7603,7689
OMS,7608,7510,279,1222,100001,100,1,0.000776,6250,:0-960,7510,7608
OMS,7612,7708,279,289,100001,100,1,0.000776,6250,:0-960,7612,7708
OMS,7613,7699,279,288,100001,100,1,0.000776,6250,:0-960,7613,7699
OMS,7627,3212,280,1781,1,100,1,0.000776,6250,:0-964,3212,7627
OMS,7626,7637,280,281,100001,100,1,0.000776,6250,:0-960,7626,7637
OMS,7621,7735,280,291,100001,100,1,0.000776,6250,:0-960,7621,7735
OMS,7622,7718,280,290,100001,100,1,0.000776,6250,:0-960,7622,7718
OMS,7636,7647,281,282,100001,100,1,0.000776,6250,:0-960,7636,7647
OMS,7631,7745,281,292,100001,100,1,0.000776,6250,:0-960,7631,7745
OMS,7632,7728,281,291,100001,100,1,0.000776,6250,:0-960,7632,7728
OMS,7633,7719,281,290,100001,100,1,0.000776,6250,:0-960,7633,7719
OMS,7646,7657,282,283,100001,100,1,0.000776,6250,:0-960,7646,7657
OMS,7641,7755,282,293,100001,100,1,0.000776,6250,:0-960,7641,7755
OMS,7642,7738,282,292,100001,100,1,0.000776,6250,:0-960,7642,7738
OMS,7643,7729,282,291,100001,100,1,0.000776,6250,:0-960,7643,7729
OMS,7656,7667,283,284,100001,100,1,0.000776,6250,:0-960,7656,7667
OMS,7651,7765,283,294,100001,100,1,0.000776,6250,:0-960,7651,7765
OMS,7652,7748,283,293,100001,100,1,0.000776,6250,:0-960,7652,7748
OMS,7653,7739,283,292,100001,100,1,0.000776,6250,:0-960,7653,7739
OMS,7666,7677,284,285,100001,100,1,0.000776,6250,:0-960,7666,7677
OMS,7661,7775,284,295,100001,100,1,0.000776,6250,:0-960,7661,7775
OMS,7662,7758,284,294,100001,100,1,0.000776,6250,:0-960,7662,7758
OMS,7663,7749,284,293,100001,100,1,0.000776,6250,:0-960,7663,7749
OMS,7676,7687,285,286,100001,100,1,0.000776,6250,:0-960,7676,7687
OMS,7671,7785,285,296,100001,100,1,0.000776,6250,:0-960,7671,7785
OMS,7672,7768,285,295,100001,100,1,0.000776,6250,:0-960,7672,7768
OMS,7673,7759,285,294,100001,100,1,0.000776,6250,:0-960,7673,7759
OMS,7686,7697,286,287,100001,100,1,0.000776,6250,:0-960,7686,7697
OMS,7681,7795,286,297,100001,100,1,0.000776,6250,:0-960,7681,7795
OMS,7682,7778,286,296,100001,100,1,0.000776,6250,:0-960,7682,7778
OMS,7683,7769,286,295,100001,100,1,0.000776,6250,:0-960,7683,7769
OMS,7696,7707,287,288,100001,100,1,0.000776,6250,:0-960,7696,7707
OMS,7691,7805,287,298,100001,100,1,0.000776,6250,:0-960,7691,7805
OMS,7692,7788,287,297,100001,100,1,0.000776,6250,:0-960,7692,7788
OMS,7693,7779,287,296,100001,100,1,0.000776,6250,:0-960,7693,7779
OMS,7706,7717,288,289,100001,100,1,0.000776,6250,:0-960,7706,7717
OMS,7701,7815,288,299,100001,100,1,0.000776,6250,:0-960,7701,7815
OMS,7702,7798,288,298,100001,100,1,0.000776,6250,:0-960,7702,7798
OMS,7703,7789,288,297,100001,100,1,0.000776,6250,:0-960,7703,7789
OMS,7712,7808,289,299,100001,100,1,0.000776,6250,:0-960,7712,7808
OMS,7713,7799,289,298,100001,100,1,0.000776,6250,:0-960,7713,7799
OMS,7727,3312,290,1792,1,100,1,0.000776,6250,:0-964,3312,7727
OMS,7726,7737,290,291,100001,100,1,0.000776,6250,:0-960,7726,7737
OMS,7721,7835,290,301,100001,100,1,0.000776,6250,:0-960,7721,7835
OMS,7722,7818,290,300,100001,100,1,0.000776,6250,:0-960,7722,7818
OMS,7736,7747,291,292,100001,100,1,0.000776,6250,:0-960,7736,7747
OMS,7731,7845,291,302,100001,100,1,0.000776,6250,:0-960,7731,7845
OMS,7732,7828,291,301,100001,100,1,0.000776,6250,:0-960,7732,7828
OMS,7733,7819,291,300,100001,100,1,0.000776,6250,:0-960,7733,7819
OMS,7746,7757,292,293,100001,100,1,0.000776,6250,:0-960,7746,7757
OMS,7741,7855,292,303,100001,100,1,0.000776,6250,:0-960,7741,7855
OMS,7742,7838,292,302,100001,100,1,0.000776,6250,:0-960,7742,7838
OMS,7743,7829,292,301,100001,100,1,0.000776,6250,:0-960,7743,7829
OMS,7756,7767,293,294,100001,100,1,0.000776,6250,:0-960,7756,7767
OMS,7751,7865,293,304,100001,100,1,0.000776,6250,:0-960,7751,7865
OMS,7752,7848,293,303,100001,100,1,0.000776,6250,:0-960,7752,7848
OMS,7753,7839,293,302,100001,100,1,0.000776,6250,:0-960,7753,7839
OMS,7766,7777,294,295,100001,100,1,0.000776,6250,:0-960,7766,7777
OMS,7762,7858,294,304,100001,100,1,0.000776,6250,:0-960,7762,7858
OMS,7763,7849,294,303,100001,100,1,0.000776,6250,:0-960,7763,7849
OMS,7776,7787,295,296,100001,100,1,0.000776,6250,:0-960,7776,7787
OMS,7771,7875,295,305,100001,100,1,0.000776,6250,:0-960,7771,7875
OMS,7773,7859,295,304,100001,100,1,0.000776,6250,:0-960,7773,7859
OMS,7786,7797,296,297,100001,100,1,0.000776,6250,:0-960,7786,7797
OMS,7781,7885,296,306,100001,100,1,0.000776,6250,:0-960,7781,7885
OMS,7782,7868,296,305,100001,100,1,0.000776,6250,:0-960,7782,7868
OMS,7796,7807,297,298,100001,100,1,0.000776,6250,:0-960,7796,7807
OMS,7791,7895,297,307,100001,100,1,0.000776,6250,:0-960,7791,7895
OMS,7792,7878,297,306,100001,100,1,0.000776,6250,:0-960,7792,7878
OMS,7793,7869,297,305,100001,100,1,0.000776,6250,:0-960,7793,7869
OMS,7806,7817,298,299,100001,100,1,0.000776,6250,:0-960,7806,7817
OMS,7801,7905,298,308,100001,100,1,0.000776,6250,:0-960,7801,7905
OMS,7802,7888,298,307,100001,100,1,0.000776,6250,:0-960,7802,7888
OMS,7803,7879,298,306,100001,100,1,0.000776,6250,:0-960,7803,7879
OMS,7812,7898,299,308,100001,100,1,0.000776,6250,:0-960,7812,7898
OMS,7813,7889,299,307,100001,100,1,0.000776,6250,:0-960,7813,7889
OMS,7827,3412,300,1812,1,100,1,0.000776,6250,:0-964,3412,7827
OMS,7826,7837,300,301,100001,100,1,0.000776,6250,:0-960,7826,7837
OMS,7821,7925,300,310,100001,100,1,0.000776,6250,:0-960,7821,7925
OMS,7822,7908,300,309,100001,100,1,0.000776,6250,:0-960,7822,7908
OMS,7836,7847,301,302,100001,100,1,0.000776,6250,:0-960,7836,7847
OMS,7831,7935,301,311,100001,100,1,0.000776,6250,:0-960,7831,7935
OMS,7832,7918,301,310,100001,100,1,0.000776,6250,:0-960,7832,7918
OMS,7833,7909,301,309,100001,100,1,0.000776,6250,:0-960,7833,7909
OMS,7846,7857,302,303,100001,100,1,0.000776,6250,:0-960,7846,7857
OMS,7841,7945,302,312,100001,100,1,0.000776,6250,:0-960,7841,7945
OMS,7842,7928,302,311,100001,100,1,0.000776,6250,:0-960,7842,7928
OMS,7843,7919,302,310,100001,100,1,0.000776,6250,:0-960,7843,7919
OMS,7856,7867,303,304,100001,100,1,0.000776,6250,:0-960,7856,7867
OMS,7851,7955,303,313,100001,100,1,0.000776,6250,:0-960,7851,7955
OMS,7852,7938,303,312,100001,100,1,0.000776,6250,:0-960,7852,7938
OMS,7853,7929,303,311,100001,100,1,0.000776,6250,:0-960,7853,7929
OMS,7861,7965,304,314,100001,100,1,0.000776,6250,:0-960,7861,7965
OMS,7862,7948,304,313,100001,100,1,0.000776,6250,:0-960,7862,7948
OMS,7863,7939,304,312,100001,100,1,0.000776,6250,:0-960,7863,7939
OMS,7876,7887,305,306,100001,100,1,0.000776,6250,:0-960,7876,7887
OMS,7871,7985,305,316,100001,100,1,0.000776,6250,:0-960,7871,7985
OMS,7872,7968,305,315,100001,100,1,0.000776,6250,:0-960,7872,7968
OMS,7873,7959,305,314,100001,100,1,0.000776,6250,:0-960,7873,7959
OMS,7886,7897,306,307,100001,100,1,0.000776,6250,:0-960,7886,7897
OMS,7881,7995,306,317,100001,100,1,0.000776,6250,:0-960,7881,7995
OMS,7882,7978,306,316,100001,100,1,0.000776,6250,:0-960,7882,7978
OMS,7883,7969,306,315,100001,100,1,0.000776,6250,:0-960,7883,7969
OMS,7896,7907,307,308,100001,100,1,0.000776,6250,:0-960,7896,7907
OMS,7891,8005,307,318,100001,100,1,0.000776,6250,:0-960,7891,8005
OMS,7892,7988,307,317,100001,100,1,0.000776,6250,:0-960,7892,7988
OMS,7893,7979,307,316,100001,100,1,0.000776,6250,:0-960,7893,7979
OMS,7902,7998,308,318,100001,100,1,0.000776,6250,:0-960,7902,7998
OMS,7903,7989,308,317,100001,100,1,0.000776,6250,:0-960,7903,7989
OMS,7917,3512,309,1822,1,100,1,0.000776,6250,:0-964,3512,7917
OMS,7916,7927,309,310,100001,100,1,0.000776,6250,:0-960,7916,7927
OMS,7911,8025,309,320,100001,100,1,0.000776,6250,:0-960,7911,8025
OMS,7912,8008,309,319,100001,100,1,0.000776,6250,:0-960,7912,8008
OMS,7926,7937,310,311,100001,100,1,0.000776,6250,:0-960,7926,7937
OMS,7921,8035,310,321,100001,100,1,0.000776,6250,:0-960,7921,8035
OMS,7922,8018,310,320,100001,100,1,0.000776,6250,:0-960,7922,8018
OMS,7923,8009,310,319,100001,100,1,0.000776,6250,:0-960,7923,8009
OMS,7936,7947,311,312,100001,100,1,0.000776,6250,:0-960,7936,7947
OMS,7931,8045,311,322,100001,100,1,0.000776,6250,:0-960,7931,8045
OMS,7932,8028,311,321,100001,100,1,0.000776,6250,:0-960,7932,8028
OMS,7933,8019,311,320,100001,100,1,0.000776,6250,:0-960,7933,8019
OMS,7946,7957,312,313,100001,100,1,0.000776,6250,:0-960,7946,7957
OMS,7941,8055,312,323,100001,100,1,0.000776,6250,:0-960,7941,8055
OMS,7942,8038,312,322,100001,100,1,0.000776,6250,:0-960,7942,8038
OMS,7943,8029,312,321,100001,100,1,0.000776,6250,:0-960,7943,8029
OMS,7956,7967,313,314,100001,100,1,0.000776,6250,:0-960,7956,7967
OMS,7951,8065,313,324,100001,100,1,0.000776,6250,:0-960,7951,8065
OMS,7952,8048,313,323,100001,100,1,0.000776,6250,:0-960,7952,8048
