OMS,omsId,remoteOmsId,src,snk,cost,distance,ots,osnr,slice,colors
OMS,5002,5098,48,58,100001,100,1,0.000776,6250,
OMS,5003,5089,48,57,100001,100,1,0.000776,6250,:0-960
OMS,5017,5006,49,48,100001,100,1,0.000776,6250,:0-960
OMS,5015,4901,49,38,100001,100,1,0.000776,6250,
OMS,5014,5000,49,48,100001,100,1,0.000776,6250,:0-960
OMS,5009,1921,49,1370,1,100,1,0.000776,6250,:0-964
OMS,5008,4912,49,39,100001,100,1,0.000776,6250,
OMS,5012,5108,49,59,100001,100,1,0.000776,6250,
OMS,5013,5099,49,58,100001,100,1,0.000776,6250,:0-960
OMS,5026,5037,50,51,100001,100,1,0.000776,6250,:0-960
OMS,5019,4933,50,41,100001,100,1,0.000776,6250,:0-960
OMS,5018,4922,50,40,100001,100,1,0.000776,6250,:0-960
OMS,5020,5034,50,51,100001,100,1,0.000776,6250,:0-960
OMS,5021,5135,50,61,100001,100,1,0.000776,6250,
OMS,5022,5118,50,60,100001,100,1,0.000776,6250,:0-960
OMS,5037,5026,51,50,100001,100,1,0.000776,6250,:0-960
OMS,5036,5047,51,52,100001,100,1,0.000776,6250,:0-960
OMS,5035,4921,51,40,100001,100,1,0.000776,6250,
OMS,5034,5020,51,50,100001,100,1,0.000776,6250,:0-960
OMS,5029,4943,51,42,100001,100,1,0.000776,6250,:0-960
OMS,5028,4932,51,41,100001,100,1,0.000776,6250,
OMS,5030,5044,51,52,100001,100,1,0.000776,6250,:0-960
OMS,5031,5145,51,62,100001,100,1,0.000776,6250,
OMS,5032,5128,51,61,100001,100,1,0.000776,6250,
OMS,5033,5119,51,60,100001,100,1,0.000776,6250,:0-960
OMS,5047,5036,52,51,100001,100,1,0.000776,6250,:0-960
OMS,5046,5057,52,53,100001,100,1,0.000776,6250,:0-960
OMS,5045,4931,52,41,100001,100,1,0.000776,6250,
OMS,5044,5030,52,51,100001,100,1,0.000776,6250,:0-960
OMS,5039,4953,52,43,100001,100,1,0.000776,6250,:0-960
OMS,5038,4942,52,42,100001,100,1,0.000776,6250,
OMS,5040,5054,52,53,100001,100,1,0.000776,6250,:0-960
OMS,5041,5155,52,63,100001,100,1,0.000776,6250,
OMS,5042,5138,52,62,100001,100,1,0.000776,6250,
OMS,5043,5129,52,61,100001,100,1,0.000776,6250,:0-960
OMS,5057,5046,53,52,100001,100,1,0.000776,6250,:0-960
OMS,5056,5067,53,54,100001,100,1,0.000776,6250,:0-960
OMS,5055,4941,53,42,100001,100,1,0.000776,6250,
OMS,5054,5040,53,52,100001,100,1,0.000776,6250,:0-960
OMS,5049,4963,53,44,100001,100,1,0.000776,6250,:0-960
OMS,5048,4952,53,43,100001,100,1,0.000776,6250,
OMS,5050,5064,53,54,100001,100,1,0.000776,6250,:0-960
OMS,5051,5165,53,64,100001,100,1,0.000776,6250,
OMS,5052,5148,53,63,100001,100,1,0.000776,6250,
OMS,5053,5139,53,62,100001,100,1,0.000776,6250,:0-960
OMS,5067,5056,54,53,100001,100,1,0.000776,6250,:0-960
OMS,5066,5077,54,55,100001,100,1,0.000776,6250,:0-960
OMS,5065,4951,54,43,100001,100,1,0.000776,6250,
OMS,5064,5050,54,53,100001,100,1,0.000776,6250,:0-960
OMS,5059,4973,54,45,100001,100,1,0.000776,6250,:0-960
OMS,5058,4962,54,44,100001,100,1,0.000776,6250,
OMS,5060,5074,54,55,100001,100,1,0.000776,6250,:0-960
OMS,5061,5175,54,65,100001,100,1,0.000776,6250,
OMS,5062,5158,54,64,100001,100,1,0.000776,6250,
OMS,5063,5149,54,63,100001,100,1,0.000776,6250,:0-960
OMS,5077,5066,55,54,100001,100,1,0.000776,6250,:0-960
OMS,5076,5087,55,56,100001,100,1,0.000776,6250,:0-960
OMS,5075,4961,55,44,100001,100,1,0.000776,6250,
OMS,5074,5060,55,54,100001,100,1,0.000776,6250,:0-960
OMS,5069,4983,55,46,100001,100,1,0.000776,6250,:0-960
OMS,5068,4972,55,45,100001,100,1,0.000776,6250,
OMS,5070,5084,55,56,100001,100,1,0.000776,6250,:0-960
OMS,5071,5185,55,66,100001,100,1,0.000776,6250,
OMS,5072,5168,55,65,100001,100,1,0.000776,6250,
OMS,5073,5159,55,64,100001,100,1,0.000776,6250,:0-960
OMS,5087,5076,56,55,100001,100,1,0.000776,6250,:0-960
OMS,5086,5097,56,57,100001,100,1,0.000776,6250,:0-960
OMS,5085,4971,56,45,100001,100,1,0.000776,6250,
OMS,5084,5070,56,55,100001,100,1,0.000776,6250,:0-960
OMS,5079,4993,56,47,100001,100,1,0.000776,6250,:0-960
OMS,5078,4982,56,46,100001,100,1,0.000776,6250,
OMS,5080,5094,56,57,100001,100,1,0.000776,6250,:0-960
OMS,5081,5195,56,67,100001,100,1,0.000776,6250,
OMS,5082,5178,56,66,100001,100,1,0.000776,6250,
OMS,5083,5169,56,65,100001,100,1,0.000776,6250,:0-960
OMS,5097,5086,57,56,100001,100,1,0.000776,6250,:0-960
OMS,5096,5107,57,58,100001,100,1,0.000776,6250,:0-960
OMS,5095,4981,57,46,100001,100,1,0.000776,6250,
OMS,5094,5080,57,56,100001,100,1,0.000776,6250,:0-960
OMS,5089,5003,57,48,100001,100,1,0.000776,6250,:0-960
OMS,5088,4992,57,47,100001,100,1,0.000776,6250,
OMS,5090,5104,57,58,100001,100,1,0.000776,6250,:0-960
OMS,5091,5205,57,68,100001,100,1,0.000776,6250,
OMS,5092,5188,57,67,100001,100,1,0.000776,6250,
OMS,5093,5179,57,66,100001,100,1,0.000776,6250,:0-960
OMS,5107,5096,58,57,100001,100,1,0.000776,6250,:0-960
OMS,5106,5117,58,59,100001,100,1,0.000776,6250,:0-960
OMS,5105,4991,58,47,100001,100,1,0.000776,6250,
OMS,5104,5090,58,57,100001,100,1,0.000776,6250,:0-960
OMS,5099,5013,58,49,100001,100,1,0.000776,6250,:0-960
OMS,5098,5002,58,48,100001,100,1,0.000776,6250,
OMS,5100,5114,58,59,100001,100,1,0.000776,6250,:0-960
OMS,5101,5215,58,69,100001,100,1,0.000776,6250,
OMS,5102,5198,58,68,100001,100,1,0.000776,6250,
OMS,5103,5189,58,67,100001,100,1,0.000776,6250,:0-960
OMS,5117,5106,59,58,100001,100,1,0.000776,6250,:0-960
OMS,5115,5001,59,48,100001,100,1,0.000776,6250,
OMS,5114,5100,59,58,100001,100,1,0.000776,6250,:0-960
OMS,5109,2021,59,1443,1,100,1,0.000776,6250,:0-964
OMS,5108,5012,59,49,100001,100,1,0.000776,6250,
OMS,5112,5208,59,69,100001,100,1,0.000776,6250,
OMS,5113,5199,59,68,100001,100,1,0.000776,6250,:0-960
OMS,5126,5137,60,61,100001,100,1,0.000776,6250,:0-960
OMS,5119,5033,60,51,100001,100,1,0.000776,6250,:0-960
OMS,5118,5022,60,50,100001,100,1,0.000776,6250,:0-960
OMS,5120,5134,60,61,100001,100,1,0.000776,6250,:0-960
OMS,5121,5235,60,71,100001,100,1,0.000776,6250,
OMS,5122,5218,60,70,100001,100,1,0.000776,6250,:0-960
OMS,5137,5126,61,60,100001,100,1,0.000776,6250,:0-960
OMS,5136,5147,61,62,100001,100,1,0.000776,6250,:0-960
OMS,5135,5021,61,50,100001,100,1,0.000776,6250,
OMS,5134,5120,61,60,100001,100,1,0.000776,6250,:0-960
OMS,5129,5043,61,52,100001,100,1,0.000776,6250,:0-960
OMS,5128,5032,61,51,100001,100,1,0.000776,6250,
OMS,5130,5144,61,62,100001,100,1,0.000776,6250,:0-960
OMS,5131,5245,61,72,100001,100,1,0.000776,6250,
OMS,5132,5228,61,71,100001,100,1,0.000776,6250,
OMS,5133,5219,61,70,100001,100,1,0.000776,6250,:0-960
OMS,5147,5136,62,61,100001,100,1,0.000776,6250,:0-960
OMS,5146,5157,62,63,100001,100,1,0.000776,6250,:0-960
OMS,5145,5031,62,51,100001,100,1,0.000776,6250,
OMS,5144,5130,62,61,100001,100,1,0.000776,6250,:0-960
OMS,5139,5053,62,53,100001,100,1,0.000776,6250,:0-960
OMS,5138,5042,62,52,100001,100,1,0.000776,6250,
OMS,5140,5154,62,63,100001,100,1,0.000776,6250,:0-960
OMS,5141,5255,62,73,100001,100,1,0.000776,6250,
OMS,5142,5238,62,72,100001,100,1,0.000776,6250,
OMS,5143,5229,62,71,100001,100,1,0.000776,6250,:0-960
OMS,5157,5146,63,62,100001,100,1,0.000776,6250,:0-960
OMS,5156,5167,63,64,100001,100,1,0.000776,6250,:0-960
OMS,5155,5041,63,52,100001,100,1,0.000776,6250,
OMS,5154,5140,63,62,100001,100,1,0.000776,6250,:0-960
OMS,5149,5063,63,54,100001,100,1,0.000776,6250,:0-960
OMS,5148,5052,63,53,100001,100,1,0.000776,6250,
OMS,5150,5164,63,64,100001,100,1,0.000776,6250,:0-960
OMS,5151,5265,63,74,100001,100,1,0.000776,6250,
OMS,5152,5248,63,73,100001,100,1,0.000776,6250,
OMS,5153,5239,63,72,100001,100,1,0.000776,6250,:0-960
OMS,5167,5156,64,63,100001,100,1,0.000776,6250,:0-960
OMS,5166,5177,64,65,100001,100,1,0.000776,6250,:0-960
OMS,5165,5051,64,53,100001,100,1,0.000776,6250,
OMS,5164,5150,64,63,100001,100,1,0.000776,6250,:0-960
OMS,5159,5073,64,55,100001,100,1,0.000776,6250,:0-960
OMS,5158,5062,64,54,100001,100,1,0.000776,6250,
OMS,5160,5174,64,65,100001,100,1,0.000776,6250,:0-960
OMS,5161,5275,64,75,100001,100,1,0.000776,6250,
OMS,5162,5258,64,74,100001,100,1,0.000776,6250,
OMS,5163,5249,64,73,100001,100,1,0.000776,6250,:0-960
OMS,5177,5166,65,64,100001,100,1,0.000776,6250,:0-960
OMS,5176,5187,65,66,100001,100,1,0.000776,6250,:0-960
OMS,5175,5061,65,54,100001,100,1,0.000776,6250,
OMS,5174,5160,65,64,100001,100,1,0.000776,6250,:0-960
OMS,5169,5083,65,56,100001,100,1,0.000776,6250,:0-960
OMS,5168,5072,65,55,100001,100,1,0.000776,6250,
OMS,5170,5184,65,66,100001,100,1,0.000776,6250,:0-960
OMS,5171,5285,65,76,100001,100,1,0.000776,6250,
OMS,5172,5268,65,75,100001,100,1,0.000776,6250,
OMS,5173,5259,65,74,100001,100,1,0.000776,6250,:0-960
OMS,5187,5176,66,65,100001,100,1,0.000776,6250,:0-960
OMS,5186,5197,66,67,100001,100,1,0.000776,6250,:0-960
OMS,5185,5071,66,55,100001,100,1,0.000776,6250,
OMS,5184,5170,66,65,100001,100,1,0.000776,6250,:0-960
OMS,5179,5093,66,57,100001,100,1,0.000776,6250,:0-960
OMS,5178,5082,66,56,100001,100,1,0.000776,6250,
OMS,5180,5194,66,67,100001,100,1,0.000776,6250,:0-960
OMS,5181,5295,66,77,100001,100,1,0.000776,6250,
OMS,5182,5278,66,76,100001,100,1,0.000776,6250,
OMS,5183,5269,66,75,100001,100,1,0.000776,6250,:0-960
OMS,5197,5186,67,66,100001,100,1,0.000776,6250,:0-960
OMS,5196,5207,67,68,100001,100,1,0.000776,6250,:0-960
OMS,5195,5081,67,56,100001,100,1,0.000776,6250,
OMS,5194,5180,67,66,100001,100,1,0.000776,6250,:0-960
OMS,5189,5103,67,58,100001,100,1,0.000776,6250,:0-960
OMS,5188,5092,67,57,100001,100,1,0.000776,6250,
OMS,5190,5204,67,68,100001,100,1,0.000776,6250,:0-960
OMS,5191,5305,67,78,100001,100,1,0.000776,6250,
OMS,5192,5288,67,77,100001,100,1,0.000776,6250,
OMS,5193,5279,67,76,100001,100,1,0.000776,6250,:0-960
OMS,5207,5196,68,67,100001,100,1,0.000776,6250,:0-960
OMS,5206,5217,68,69,100001,100,1,0.000776,6250,:0-960
OMS,5205,5091,68,57,100001,100,1,0.000776,6250,
OMS,5204,5190,68,67,100001,100,1,0.000776,6250,:0-960
OMS,5199,5113,68,59,100001,100,1,0.000776,6250,:0-960
OMS,5198,5102,68,58,100001,100,1,0.000776,6250,
OMS,5200,5214,68,69,100001,100,1,0.000776,6250,:0-960
OMS,5201,5315,68,79,100001,100,1,0.000776,6250,
OMS,5202,5298,68,78,100001,100,1,0.000776,6250,
OMS,5203,5289,68,77,100001,100,1,0.000776,6250,:0-960
OMS,5217,5206,69,68,100001,100,1,0.000776,6250,:0-960
OMS,5215,5101,69,58,100001,100,1,0.000776,6250,
OMS,5214,5200,69,68,100001,100,1,0.000776,6250,:0-960
OMS,5209,2121,69,1362,1,100,1,0.000776,6250,:0-964
OMS,5208,5112,69,59,100001,100,1,0.000776,6250,
OMS,5212,5308,69,79,100001,100,1,0.000776,6250,
OMS,5213,5299,69,78,100001,100,1,0.000776,6250,:0-960
OMS,5226,5237,70,71,100001,100,1,0.000776,6250,:0-960
OMS,5219,5133,70,61,100001,100,1,0.000776,6250,:0-960
OMS,5218,5122,70,60,100001,100,1,0.000776,6250,:0-960
OMS,5220,5234,70,71,100001,100,1,0.000776,6250,:0-960
OMS,5221,5335,70,81,100001,100,1,0.000776,6250,
OMS,5222,5318,70,80,100001,100,1,0.000776,6250,:0-960
OMS,5237,5226,71,70,100001,100,1,0.000776,6250,:0-960
OMS,5236,5247,71,72,100001,100,1,0.000776,6250,:0-960
OMS,5235,5121,71,60,100001,100,1,0.000776,6250,
OMS,5234,5220,71,70,100001,100,1,0.000776,6250,:0-960
OMS,5229,5143,71,62,100001,100,1,0.000776,6250,:0-960
OMS,5228,5132,71,61,100001,100,1,0.000776,6250,
OMS,5230,5244,71,72,100001,100,1,0.000776,6250,:0-960
OMS,5231,5345,71,82,100001,100,1,0.000776,6250,
OMS,5232,5328,71,81,100001,100,1,0.000776,6250,
OMS,5233,5319,71,80,100001,100,1,0.000776,6250,:0-960
OMS,5247,5236,72,71,100001,100,1,0.000776,6250,:0-960
OMS,5246,5257,72,73,100001,100,1,0.000776,6250,:0-960
OMS,5245,5131,72,61,100001,100,1,0.000776,6250,
OMS,5244,5230,72,71,100001,100,1,0.000776,6250,:0-960
OMS,5239,5153,72,63,100001,100,1,0.000776,6250,:0-960
OMS,5238,5142,72,62,100001,100,1,0.000776,6250,
OMS,5240,5254,72,73,100001,100,1,0.000776,6250,:0-960
OMS,5241,5355,72,83,100001,100,1,0.000776,6250,
OMS,5242,5338,72,82,100001,100,1,0.000776,6250,
OMS,5243,5329,72,81,100001,100,1,0.000776,6250,:0-960
OMS,5257,5246,73,72,100001,100,1,0.000776,6250,:0-960
OMS,5256,5267,73,74,100001,100,1,0.000776,6250,:0-960
OMS,5255,5141,73,62,100001,100,1,0.000776,6250,
OMS,5254,5240,73,72,100001,100,1,0.000776,6250,:0-960
OMS,5249,5163,73,64,100001,100,1,0.000776,6250,:0-960
OMS,5248,5152,73,63,100001,100,1,0.000776,6250,
OMS,5250,5264,73,74,100001,100,1,0.000776,6250,:0-960
OMS,5251,5365,73,84,100001,100,1,0.000776,6250,
OMS,5252,5348,73,83,100001,100,1,0.000776,6250,
OMS,5253,5339,73,82,100001,100,1,0.000776,6250,:0-960
OMS,5267,5256,74,73,100001,100,1,0.000776,6250,:0-960
OMS,5266,5277,74,75,100001,100,1,0.000776,6250,:0-960
OMS,5265,5151,74,63,100001,100,1,0.000776,6250,
OMS,5264,5250,74,73,100001,100,1,0.000776,6250,:0-960
OMS,5259,5173,74,65,100001,100,1,0.000776,6250,:0-960
OMS,5258,5162,74,64,100001,100,1,0.000776,6250,
OMS,5260,5274,74,75,100001,100,1,0.000776,6250,:0-960
OMS,5261,5375,74,85,100001,100,1,0.000776,6250,
OMS,5262,5358,74,84,100001,100,1,0.000776,6250,
OMS,5263,5349,74,83,100001,100,1,0.000776,6250,:0-960
OMS,5277,5266,75,74,100001,100,1,0.000776,6250,:0-960
OMS,5276,5287,75,76,100001,100,1,0.000776,6250,:0-960
OMS,5275,5161,75,64,100001,100,1,0.000776,6250,
OMS,5274,5260,75,74,100001,100,1,0.000776,6250,:0-960
OMS,5269,5183,75,66,100001,100,1,0.000776,6250,:0-960
OMS,5268,5172,75,65,100001,100,1,0.000776,6250,
OMS,5270,5284,75,76,100001,100,1,0.000776,6250,:0-960
OMS,5271,5385,75,86,100001,100,1,0.000776,6250,
OMS,5272,5368,75,85,100001,100,1,0.000776,6250,
OMS,5273,5359,75,84,100001,100,1,0.000776,6250,:0-960
OMS,5287,5276,76,75,100001,100,1,0.000776,6250,:0-960
OMS,5286,5297,76,77,100001,100,1,0.000776,6250,:0-960
OMS,5285,5171,76,65,100001,100,1,0.000776,6250,
OMS,5284,5270,76,75,100001,100,1,0.000776,6250,:0-960
OMS,5279,5193,76,67,100001,100,1,0.000776,6250,:0-960
OMS,5278,5182,76,66,100001,100,1,0.000776,6250,
OMS,5280,5294,76,77,100001,100,1,0.000776,6250,:0-960
OMS,5281,5395,76,87,100001,100,1,0.000776,6250,
OMS,5282,5378,76,86,100001,100,1,0.000776,6250,
OMS,5283,5369,76,85,100001,100,1,0.000776,6250,:0-960
OMS,5297,5286,77,76,100001,100,1,0.000776,6250,:0-960
OMS,5296,5307,77,78,100001,100,1,0.000776,6250,:0-960
OMS,5295,5181,77,66,100001,100,1,0.000776,6250,
OMS,5294,5280,77,76,100001,100,1,0.000776,6250,:0-960
OMS,5289,5203,77,68,100001,100,1,0.000776,6250,:0-960
OMS,5288,5192,77,67,100001,100,1,0.000776,6250,
OMS,5290,5304,77,78,100001,100,1,0.000776,6250,:0-960
OMS,5291,5405,77,88,100001,100,1,0.000776,6250,
OMS,5292,5388,77,87,100001,100,1,0.000776,6250,
OMS,5293,5379,77,86,100001,100,1,0.000776,6250,:0-960
OMS,5307,5296,78,77,100001,100,1,0.000776,6250,:0-960
OMS,5306,5317,78,79,100001,100,1,0.000776,6250,:0-960
OMS,5305,5191,78,67,100001,100,1,0.000776,6250,
OMS,5304,5290,78,77,100001,100,1,0.000776,6250,:0-960
OMS,5299,5213,78,69,100001,100,1,0.000776,6250,:0-960
OMS,5298,5202,78,68,100001,100,1,0.000776,6250,
OMS,5300,5314,78,79,100001,100,1,0.000776,6250,:0-960
OMS,5301,5415,78,89,100001,100,1,0.000776,6250,
OMS,5302,5398,78,88,100001,100,1,0.000776,6250,
OMS,5303,5389,78,87,100001,100,1,0.000776,6250,:0-960
OMS,5317,5306,79,78,100001,100,1,0.000776,6250,:0-960
OMS,5315,5201,79,68,100001,100,1,0.000776,6250,
OMS,5314,5300,79,78,100001,100,1,0.000776,6250,:0-960
OMS,5309,2221,79,1346,1,100,1,0.000776,6250,:0-964
OMS,5308,5212,79,69,100001,100,1,0.000776,6250,
OMS,5312,5408,79,89,100001,100,1,0.000776,6250,
OMS,5313,5399,79,88,100001,100,1,0.000776,6250,:0-960
OMS,5326,5337,80,81,100001,100,1,0.000776,6250,:0-960
OMS,5319,5233,80,71,100001,100,1,0.000776,6250,:0-960
OMS,5318,5222,80,70,100001,100,1,0.000776,6250,:0-960
OMS,5320,5334,80,81,100001,100,1,0.000776,6250,:0-960
OMS,5321,5435,80,91,100001,100,1,0.000776,6250,
OMS,5322,5418,80,90,100001,100,1,0.000776,6250,:0-960
OMS,5337,5326,81,80,100001,100,1,0.000776,6250,:0-960
OMS,5336,5347,81,82,100001,100,1,0.000776,6250,:0-960
OMS,5335,5221,81,70,100001,100,1,0.000776,6250,
OMS,5334,5320,81,80,100001,100,1,0.000776,6250,:0-960
OMS,5329,5243,81,72,100001,100,1,0.000776,6250,:0-960
OMS,5328,5232,81,71,100001,100,1,0.000776,6250,
OMS,5330,5344,81,82,100001,100,1,0.000776,6250,:0-960
OMS,5331,5445,81,92,100001,100,1,0.000776,6250,
OMS,5332,5428,81,91,100001,100,1,0.000776,6250,
OMS,5333,5419,81,90,100001,100,1,0.000776,6250,:0-960
OMS,5347,5336,82,81,100001,100,1,0.000776,6250,:0-960
OMS,5346,5357,82,83,100001,100,1,0.000776,6250,:0-960
OMS,5345,5231,82,71,100001,100,1,0.000776,6250,
OMS,5344,5330,82,81,100001,100,1,0.000776,6250,:0-960
OMS,5339,5253,82,73,100001,100,1,0.000776,6250,:0-960
OMS,5338,5242,82,72,100001,100,1,0.000776,6250,
OMS,5340,5354,82,83,100001,100,1,0.000776,6250,:0-960
OMS,5341,5455,82,93,100001,100,1,0.000776,6250,
OMS,5342,5438,82,92,100001,100,1,0.000776,6250,
OMS,5343,5429,82,91,100001,100,1,0.000776,6250,:0-960
OMS,5357,5346,83,82,100001,100,1,0.000776,6250,:0-960
OMS,5356,5367,83,84,100001,100,1,0.000776,6250,:0-960
OMS,5355,5241,83,72,100001,100,1,0.000776,6250,
OMS,5354,5340,83,82,100001,100,1,0.000776,6250,:0-960
OMS,5349,5263,83,74,100001,100,1,0.000776,6250,:0-960
OMS,5348,5252,83,73,100001,100,1,0.000776,6250,
OMS,5350,5364,83,84,100001,100,1,0.000776,6250,:0-960
OMS,5351,5465,83,94,100001,100,1,0.000776,6250,
OMS,5352,5448,83,93,100001,100,1,0.000776,6250,
OMS,5353,5439,83,92,100001,100,1,0.000776,6250,:0-960
OMS,5367,5356,84,83,100001,100,1,0.000776,6250,:0-960
OMS,5366,5377,84,85,100001,100,1,0.000776,6250,:0-960
OMS,5365,5251,84,73,100001,100,1,0.000776,6250,
OMS,5364,5350,84,83,100001,100,1,0.000776,6250,:0-960
OMS,5359,5273,84,75,100001,100,1,0.000776,6250,:0-960
OMS,5358,5262,84,74,100001,100,1,0.000776,6250,
OMS,5360,5374,84,85,100001,100,1,0.000776,6250,:0-960
OMS,5361,5475,84,95,100001,100,1,0.000776,6250,
OMS,5362,5458,84,94,100001,100,1,0.000776,6250,
OMS,5363,5449,84,93,100001,100,1,0.000776,6250,:0-960
OMS,5377,5366,85,84,100001,100,1,0.000776,6250,:0-960
OMS,5376,5387,85,86,100001,100,1,0.000776,6250,:0-960
OMS,5375,5261,85,74,100001,100,1,0.000776,6250,
OMS,5374,5360,85,84,100001,100,1,0.000776,6250,:0-960
OMS,5369,5283,85,76,100001,100,1,0.000776,6250,:0-960
OMS,5368,5272,85,75,100001,100,1,0.000776,6250,
OMS,5370,5384,85,86,100001,100,1,0.000776,6250,:0-960
OMS,5371,5485,85,96,100001,100,1,0.000776,6250,
OMS,5372,5468,85,95,100001,100,1,0.000776,6250,
OMS,5373,5459,85,94,100001,100,1,0.000776,6250,:0-960
OMS,5387,5376,86,85,100001,100,1,0.000776,6250,:0-960
OMS,5386,5397,86,87,100001,100,1,0.000776,6250,:0-960
OMS,5385,5271,86,75,100001,100,1,0.000776,6250,
OMS,5384,5370,86,85,100001,100,1,0.000776,6250,:0-960
OMS,5379,5293,86,77,100001,100,1,0.000776,6250,:0-960
OMS,5378,5282,86,76,100001,100,1,0.000776,6250,
OMS,5380,5394,86,87,100001,100,1,0.000776,6250,:0-960
OMS,5381,5495,86,97,100001,100,1,0.000776,6250,
OMS,5382,5478,86,96,100001,100,1,0.000776,6250,
OMS,5383,5469,86,95,100001,100,1,0.000776,6250,:0-960
OMS,5397,5386,87,86,100001,100,1,0.000776,6250,:0-960
OMS,5396,5407,87,88,100001,100,1,0.000776,6250,:0-960
OMS,5395,5281,87,76,100001,100,1,0.000776,6250,
OMS,5394,5380,87,86,100001,100,1,0.000776,6250,:0-960
OMS,5389,5303,87,78,100001,100,1,0.000776,6250,:0-960
OMS,5388,5292,87,77,100001,100,1,0.000776,6250,
OMS,5390,5404,87,88,100001,100,1,0.000776,6250,:0-960
OMS,5391,5505,87,98,100001,100,1,0.000776,6250,
OMS,5392,5488,87,97,100001,100,1,0.000776,6250,
OMS,5393,5479,87,96,100001,100,1,0.000776,6250,:0-960
OMS,5407,5396,88,87,100001,100,1,0.000776,6250,:0-960
OMS,5406,5417,88,89,100001,100,1,0.000776,6250,:0-960
OMS,5405,5291,88,77,100001,100,1,0.000776,6250,
OMS,5404,5390,88,87,100001,100,1,0.000776,6250,:0-960
OMS,5399,5313,88,79,100001,100,1,0.000776,6250,:0-960
OMS,5398,5302,88,78,100001,100,1,0.000776,6250,
OMS,5400,5414,88,89,100001,100,1,0.000776,6250,:0-960
OMS,5401,5515,88,99,100001,100,1,0.000776,6250,
OMS,5402,5498,88,98,100001,100,1,0.000776,6250,
OMS,5403,5489,88,97,100001,100,1,0.000776,6250,:0-960
OMS,5417,5406,89,88,100001,100,1,0.000776,6250,:0-960
OMS,5415,5301,89,78,100001,100,1,0.000776,6250,
OMS,5414,5400,89,88,100001,100,1,0.000776,6250,:0-960
OMS,5409,2321,89,1473,1,100,1,0.000776,6250,:0-964
OMS,5408,5312,89,79,100001,100,1,0.000776,6250,
OMS,5412,5508,89,99,100001,100,1,0.000776,6250,
OMS,5413,5499,89,98,100001,100,1,0.000776,6250,:0-960
OMS,5426,5437,90,91,100001,100,1,0.000776,6250,:0-960
OMS,5419,5333,90,81,100001,100,1,0.000776,6250,:0-960
OMS,5418,5322,90,80,100001,100,1,0.000776,6250,:0-960
OMS,5420,5434,90,91,100001,100,1,0.000776,6250,:0-960
OMS,5421,5535,90,101,100001,100,1,0.000776,6250,
OMS,5422,5518,90,100,100001,100,1,0.000776,6250,:0-960
OMS,5437,5426,91,90,100001,100,1,0.000776,6250,:0-960
OMS,5436,5447,91,92,100001,100,1,0.000776,6250,:0-960
OMS,5435,5321,91,80,100001,100,1,0.000776,6250,
OMS,5434,5420,91,90,100001,100,1,0.000776,6250,:0-960
OMS,5429,5343,91,82,100001,100,1,0.000776,6250,:0-960
OMS,5428,5332,91,81,100001,100,1,0.000776,6250,
OMS,5430,5444,91,92,100001,100,1,0.000776,6250,:0-960
OMS,5431,5545,91,102,100001,100,1,0.000776,6250,
OMS,5432,5528,91,101,100001,100,1,0.000776,6250,
OMS,5433,5519,91,100,100001,100,1,0.000776,6250,:0-960
OMS,5447,5436,92,91,100001,100,1,0.000776,6250,:0-960
OMS,5446,5457,92,93,100001,100,1,0.000776,6250,:0-960
OMS,5445,5331,92,81,100001,100,1,0.000776,6250,
OMS,5444,5430,92,91,100001,100,1,0.000776,6250,:0-960
OMS,5439,5353,92,83,100001,100,1,0.000776,6250,:0-960
OMS,5438,5342,92,82,100001,100,1,0.000776,6250,
OMS,5440,5454,92,93,100001,100,1,0.000776,6250,:0-960
OMS,5441,5555,92,103,100001,100,1,0.000776,6250,
OMS,5442,5538,92,102,100001,100,1,0.000776,6250,
OMS,5443,5529,92,101,100001,100,1,0.000776,6250,:0-960
OMS,5457,5446,93,92,100001,100,1,0.000776,6250,:0-960
OMS,5456,5467,93,94,100001,100,1,0.000776,6250,:0-960
OMS,5455,5341,93,82,100001,100,1,0.000776,6250,
OMS,5454,5440,93,92,100001,100,1,0.000776,6250,:0-960
OMS,5449,5363,93,84,100001,100,1,0.000776,6250,:0-960
OMS,5448,5352,93,83,100001,100,1,0.000776,6250,
OMS,5450,5464,93,94,100001,100,1,0.000776,6250,:0-960
OMS,5451,5565,93,104,100001,100,1,0.000776,6250,
OMS,5452,5548,93,103,100001,100,1,0.000776,6250,
OMS,5453,5539,93,102,100001,100,1,0.000776,6250,:0-960
OMS,5467,5456,94,93,100001,100,1,0.000776,6250,:0-960
OMS,5466,5477,94,95,100001,100,1,0.000776,6250,:0-960
OMS,5465,5351,94,83,100001,100,1,0.000776,6250,
OMS,5464,5450,94,93,100001,100,1,0.000776,6250,:0-960
OMS,5459,5373,94,85,100001,100,1,0.000776,6250,:0-960
OMS,5458,5362,94,84,100001,100,1,0.000776,6250,
OMS,5460,5474,94,95,100001,100,1,0.000776,6250,:0-960
OMS,5461,5575,94,105,100001,100,1,0.000776,6250,
OMS,5462,5558,94,104,100001,100,1,0.000776,6250,
OMS,5463,5549,94,103,100001,100,1,0.000776,6250,:0-960
OMS,5477,5466,95,94,100001,100,1,0.000776,6250,:0-960
OMS,5476,5487,95,96,100001,100,1,0.000776,6250,:0-960
OMS,5475,5361,95,84,100001,100,1,0.000776,6250,
